ID	plabels	alabels	longitude	latitude	PC1	PC2	RotNS	RotEW
20412	France	FR	2.394327671	46.60586801	0.0267	0.0183	-0.024966635	0.020602115
20706	France	FR	2.394327671	46.60586801	0.0096	0.0053	-0.007746843	0.007761212
20895	Portugal	PT	-8.016392483	39.59096807	-0.0174	0.0347	-0.028539238	-0.026312771
21139	Swiss-German	CH	8.55	47.36	0.0114	-0.002	-0.001228692	0.011508706
21342	France	FR	2.394327671	46.60586801	-6.00E-04	0.0256	-0.024436974	-0.007652078
21598	France	FR	2.394327671	46.60586801	0.018	0.0089	-0.013528245	0.014839023
21625	Belgium	BE	4.614791918	50.66153424	0.0194	-0.0051	-0.000460525	0.020053875
21685	France	FR	2.394327671	46.60586801	0.016	0.0012	-0.005575413	0.015045091
22525	Swiss-French	CH	6.15	46.2	0.0095	-0.0042	0.001410742	0.010290763
22986	Swiss-French	CH	6.15	46.2	0.017	-0.0017	-0.003064761	0.016807654
23002	Belgium	BE	4.614791918	50.66153424	0.0128	-0.0055	0.001748034	0.013821519
23210	France	FR	2.394327671	46.60586801	0.0152	0.016	-0.019577802	0.010185759
23454	France	FR	2.394327671	46.60586801	0.0272	0.0064	-0.013668367	0.024371618
24860	Spain	ES	-3.566114847	40.32870801	-0.0069	0.0293	-0.026251624	-0.014729299
25276	France	FR	2.394327671	46.60586801	-0.0027	0.019	-0.017513655	-0.007846138
25560	Portugal	PT	-8.016392483	39.59096807	-0.0187	0.0411	-0.034330639	-0.029330994
26031	Italy	IT	12.5	42	-0.0604	-0.0248	0.040527608	-0.0511929
27874	Swiss-French	CH	6.15	46.2	0.014	0.0015	-0.005310957	0.013040082
29405	Swiss-French	CH	6.15	46.2	0.0066	0.0073	-0.008839783	0.004325302
29587	Russian_Federation	RU	37.5	55.75	0.0349	-0.0504	0.038790943	0.047470335
31142	Italy	IT	12.5	42	-0.0559	-0.0104	0.025444798	-0.050848129
31287	France	FR	2.394327671	46.60586801	-0.001	0.0346	-0.032975844	-0.01052396
31744	Portugal	PT	-8.016392483	39.59096807	-0.0259	0.047	-0.038010846	-0.037881203
31802	Italy	IT	12.5	42	-0.0154	-0.0095	0.013386273	-0.012174469
32263	Swiss-French	CH	6.15	46.2	0.0103	0.0111	-0.013514386	0.006830914
32504	Italy	IT	12.5	42	-0.0272	-0.0056	0.012899529	-0.024592725
32952	Swiss-French	CH	6.15	46.2	0.0033	0.0126	-0.013021263	-0.000310993
33340	Italy	IT	12.5	42	-0.0476	-0.0276	0.039680814	-0.03811762
34331	Swiss-German	CH	8.55	47.36	0.0116	-0.0033	-3.46E-05	0.012060216
34384	Swiss-German	CH	8.55	47.36	0.0199	-0.0019	-0.003674068	0.019649968
34769	France	FR	2.394327671	46.60586801	0.0095	0.013	-0.015119267	0.005536945
34898	France	FR	2.394327671	46.60586801	0.0079	0.0162	-0.017752402	0.003114838
35584	France	FR	2.394327671	46.60586801	0.0064	0.0182	-0.019259919	0.001120498
35733	Italy	IT	12.5	42	-0.0409	-0.0202	0.030717288	-0.033723852
35771	Swiss-French	CH	6.15	46.2	0.0056	-0.0072	0.005371784	0.007371834
36617	Swiss-French	CH	6.15	46.2	0.0059	0.0024	-0.003937183	0.005006854
36726	Italy	IT	12.5	42	-0.0615	-0.0262	0.042177097	-0.051863113
37075	Portugal	PT	-8.016392483	39.59096807	-0.019	0.0365	-0.029826907	-0.028347938
38119	Swiss-French	CH	6.15	46.2	0.0102	1.00E-04	-0.002915229	0.009775042
38458	Swiss-German	CH	8.55	47.36	0.0053	-0.0035	0.001898825	0.006060896
38711	France	FR	2.394327671	46.60586801	0.0055	0.01	-0.011130587	0.002521911
39411	Sweden	SE	18	59.35	0.0446	-0.0237	0.010450054	0.049413018
40872	United_Kingdom	UK	-2.331195017	53.54324801	0.0352	0.0066	-0.016071655	0.032004717
41079	Swiss-French	CH	6.15	46.2	0.0124	-0.0014	-0.002081705	0.012303922
41129	France	FR	2.394327671	46.60586801	0.0052	0.0195	-0.020177619	-0.000392058
41286	Norway	NO	10.68	59.93	0.0421	0.0016	-0.013173474	0.040017866
41594	Italy	IT	12.5	42	-0.0467	-0.0111	0.023574791	-0.041813027
42750	Swiss-German	CH	8.55	47.36	0.0035	-0.0046	0.00345347	0.004635035
43719	Germany	DE	10.35890163	51.08355564	0.0079	-0.0059	0.003486738	0.009222942
43874	Swiss-Italian	CH	8.95	46	-0.0458	-0.02	0.031879364	-0.03848826
43991	Portugal	PT	-8.016392483	39.59096807	-0.0154	0.0264	-0.021115317	-0.022096683
44026	France	FR	2.394327671	46.60586801	0.0116	0.0016	-0.004743739	0.01070593
44393	Swiss-French	CH	6.15	46.2	0.0079	-0.0088	0.006273774	0.010024458
44406	Italy	IT	12.5	42	-0.0096	-0.0135	0.015627429	-0.005494857
44410	Portugal	PT	-8.016392483	39.59096807	-0.0195	0.0468	-0.039587499	-0.031675225
44544	France	FR	2.394327671	46.60586801	-0.0042	0.0061	-0.004701571	-0.005722345
45281	France	FR	2.394327671	46.60586801	0.0102	-0.0073	0.004196519	0.011820289
45563	Swiss-French	CH	6.15	46.2	0.0087	-0.0115	0.008647494	0.011539534
45674	Germany	DE	10.35890163	51.08355564	0.0273	-0.0133	0.005236622	0.029912502
45680	United_Kingdom	UK	-2.331195017	53.54324801	0.0336	-0.0014	-0.007941063	0.03267812
45849	Swiss-German	CH	8.55	47.36	0.0077	-5.00E-04	-0.001647639	0.007538255
45953	Swiss-French	CH	6.15	46.2	0.0075	-0.0017	-0.000439106	0.007677707
46852	Portugal	PT	-8.016392483	39.59096807	-0.0204	0.0459	-0.038473811	-0.032291421
46888	Germany	DE	10.35890163	51.08355564	0.0114	-0.0033	2.07E-05	0.011868006
47443	Swiss-German	CH	8.55	47.36	0.0154	-0.0049	0.000452805	0.01615441
47654	Netherlands	NL	5.667115657	52.26613865	0.0229	-0.0039	-0.002581128	0.023085878
47666	Belgium	BE	4.614791918	50.66153424	0.0228	-0.0081	0.001482908	0.02415059
48916	France	FR	2.394327671	46.60586801	0.0146	0.0035	-0.007398882	0.01306394
49250	France	FR	2.394327671	46.60586801	0.0078	0.0233	-0.024548198	0.001056402
49384	Italy	IT	12.5	42	-0.0557	-0.0183	0.032981793	-0.04847248
49466	Swiss-German	CH	8.55	47.36	0.0073	-0.0075	0.005190244	0.009088529
555	Spain	ES	-3.566114847	40.32870801	-0.0157	0.0318	-0.026222056	-0.023877475
937	Swiss-German	CH	8.55	47.36	0.0095	0.0064	-0.008776357	0.007361085
1064	Portugal	PT	-8.016392483	39.59096807	-0.0143	0.0325	-0.027281727	-0.022725478
1182	Germany	DE	10.35890163	51.08355564	0.0212	-0.0209	0.014226526	0.02615064
1437	Swiss-German	CH	8.55	47.36	0.0083	0.006	-0.008060276	0.006318382
1752	Italy	IT	12.5	42	-0.0553	-0.0198	0.03431281	-0.047673484
1799	Swiss-French	CH	6.15	46.2	0.0054	-0.0049	0.003216653	0.00654394
1852	Italy	IT	12.5	42	-0.0509	-0.0274	0.040400675	-0.041344353
1957	Poland	PL	19.39460765	52.14189866	0.0307	-0.0514	0.040912806	0.043710322
2526	Cyprus	CY	33.19968545	35.09815637	-0.0734	-0.0392	0.057959687	-0.059706571
3606	Germany	DE	10.35890163	51.08355564	0.04	-0.0336	0.02123579	0.047728411
3645	France	FR	2.394327671	46.60586801	0.0109	0.0083	-0.010989285	0.008181419
4731	Austria	AT	14.11742537	47.59249682	0.0029	0.0015	-0.002243086	0.002372459
5557	Italy	IT	12.5	42	-0.0544	-0.0183	0.032622493	-0.047223119
5802	France	FR	2.394327671	46.60586801	0.0174	0.0119	-0.016245555	0.01343324
6158	Germany	DE	10.35890163	51.08355564	0.0213	-0.0123	0.005933883	0.023869835
6674	Italy	IT	12.5	42	-0.0388	-0.0115	0.02177577	-0.034110201
7097	Italy	IT	12.5	42	-0.0307	-6.00E-04	0.009061641	-0.029338314
7237	Swiss-German	CH	8.55	47.36	0.0048	-0.0039	0.002421437	0.005690927
7578	France	FR	2.394327671	46.60586801	-3.00E-04	0.034	-0.032592685	-0.009685396
7700	Swiss-French	CH	6.15	46.2	0.0026	0.0012	-0.001871857	0.002167061
7884	Spain	ES	-3.566114847	40.32870801	-0.0178	0.0407	-0.034194966	-0.028355498
8044	Russian_Federation	RU	37.5	55.75	0.0396	-0.0607	0.04739072	0.05483402
8227	Portugal	PT	-8.016392483	39.59096807	-0.0187	0.0417	-0.034907267	-0.029496825
9362	Swiss-French	CH	6.15	46.2	0.0105	-0.0018	-0.001172155	0.010588487
10605	Germany	DE	10.35890163	51.08355564	0.0222	-0.0297	0.022407356	0.029543873
10716	Italy	IT	12.5	42	-0.0158	0.0055	-0.000918879	-0.01670466
10766	Swiss-French	CH	6.15	46.2	0.0011	0	-0.000304023	0.001057152
10841	Spain	ES	-3.566114847	40.32870801	-0.0141	0.0418	-0.036274742	-0.025103647
10948	Portugal	PT	-8.016392483	39.59096807	-0.0215	0.0449	-0.03720874	-0.033072188
11016	France	FR	2.394327671	46.60586801	0.0202	0.0198	-0.024611704	0.013940732
11142	Italy	IT	12.5	42	-0.0556	-0.0175	0.032185317	-0.048597483
11648	Swiss-German	CH	8.55	47.36	0.0095	-0.0136	0.010444585	0.01288878
11743	France	FR	2.394327671	46.60586801	-0.0117	0.0023	0.001023294	-0.011879936
11859	Swiss-French	CH	6.15	46.2	0.0026	0.0091	-0.009464129	-1.64E-05
11927	Swiss-German	CH	8.55	47.36	0.0076	-0.0052	0.00289692	0.008741159
12437	Swiss-Italian	CH	8.95	46	-0.0191	-0.0099	0.014793315	-0.01561979
12472	Serbia_and_Montenegro	RS	20.61572308	43.94949264	-0.0027	-0.0509	0.049663534	0.011473158
12561	Portugal	PT	-8.016392483	39.59096807	-0.0135	0.0252	-0.020487192	-0.019939032
12668	Swiss-French	CH	6.15	46.2	0.0083	-0.006	0.003472289	0.009634999
12802	Spain	ES	-3.566114847	40.32870801	-0.0143	0.0345	-0.029203821	-0.023278248
13401	Swiss-German	CH	8.55	47.36	0.0044	-0.0061	0.004646294	0.005914554
13481	Swiss-French	CH	6.15	46.2	0.0106	0.0044	-0.007158286	0.008971006
13819	Italy	IT	12.5	42	-0.047	-0.0133	0.02577201	-0.041493294
14540	Portugal	PT	-8.016392483	39.59096807	-0.0129	0.0443	-0.039009021	-0.024641353
14664	Swiss-German	CH	8.55	47.36	0.0097	0.0077	-0.010080995	0.007193994
14709	Portugal	PT	-8.016392483	39.59096807	-0.0209	0.0477	-0.040065503	-0.033269437
15168	Swiss-French	CH	6.15	46.2	0.0079	0.004	-0.006027628	0.006486733
15174	Netherlands	NL	5.667115657	52.26613865	0.03	-0.002	-0.006369449	0.029384181
15455	Swiss-French	CH	6.15	46.2	0.0062	0.0106	-0.011900684	0.003028813
17861	Spain	ES	-3.566114847	40.32870801	-0.0136	0.0345	-0.029397291	-0.022605515
18349	Spain	ES	-3.566114847	40.32870801	-0.0236	0.0463	-0.037973798	-0.035477326
18829	France	FR	2.394327671	46.60586801	0.0031	0.0225	-0.022480352	-0.003239412
18955	Swiss-German	CH	8.55	47.36	0.0116	-0.0038	0.000445915	0.012198408
20371	Italy	IT	12.5	42	-0.047	-0.0184	0.03067335	-0.040083732
20940	United_Kingdom	UK	-2.331195017	53.54324801	0.0289	0.0019	-0.009813509	0.027249129
20976	France	FR	2.394327671	46.60586801	0.0094	0.0103	-0.012496802	0.006187079
21063	Portugal	PT	-8.016392483	39.59096807	-0.0179	0.0483	-0.041471286	-0.030552127
21495	Italy	IT	12.5	42	-0.0472	-0.0146	0.027076649	-0.041326204
21595	Portugal	PT	-8.016392483	39.59096807	-0.0183	0.0334	-0.02704113	-0.026818413
22317	Portugal	PT	-8.016392483	39.59096807	-0.025	0.0358	-0.027495865	-0.033920752
23107	Portugal	PT	-8.016392483	39.59096807	-0.0227	0.0528	-0.04446935	-0.036408884
23299	Italy	IT	12.5	42	-0.0309	-0.0136	0.02161053	-0.025937521
23938	Portugal	PT	-8.016392483	39.59096807	-0.0188	0.0409	-0.034110791	-0.029371822
23980	Swiss-French	CH	6.15	46.2	0.0094	0.0056	-0.00797988	0.007486088
24014	France	FR	2.394327671	46.60586801	-0.004	0.0117	-0.010138712	-0.00707789
24338	Belgium	BE	4.614791918	50.66153424	0.0143	-0.001	-0.002991255	0.014019358
25016	Portugal	PT	-8.016392483	39.59096807	-0.0201	0.0562	-0.048455511	-0.03484987
25313	Swiss-French	CH	6.15	46.2	-2.00E-04	-7.00E-04	0.00072801	1.26E-06
25514	Swiss-French	CH	6.15	46.2	0.0055	0.0103	-0.011418901	0.002438996
25577	Italy	IT	12.5	42	-0.0541	-0.01	0.024562887	-0.049228798
26075	France	FR	2.394327671	46.60586801	0.0054	0.0168	-0.017638068	0.00054639
26184	Italy	IT	12.5	42	-0.0415	-0.0076	0.018773926	-0.037782929
26498	Swiss-French	CH	6.15	46.2	0.0015	-0.0027	0.00218025	0.002187809
27479	Portugal	PT	-8.016392483	39.59096807	-0.0151	0.0405	-0.034748996	-0.025705394
27493	Portugal	PT	-8.016392483	39.59096807	-0.0174	0.0443	-0.03776529	-0.028966064
27630	Swiss-French	CH	6.15	46.2	0.0101	-4.00E-04	-0.002407067	0.009817129
28099	Swiss-German	CH	8.55	47.36	0.011	3.00E-04	-0.003328547	0.010488602
28100	Italy	IT	12.5	42	-0.0114	-0.0231	0.025350974	-0.004571448
28821	Italy	IT	12.5	42	-0.0625	-0.0184	0.034957314	-0.054979962
29066	Portugal	PT	-8.016392483	39.59096807	-0.0164	0.0469	-0.040540397	-0.028723618
29747	Italy	IT	12.5	42	-0.0228	-0.0103	0.016200358	-0.01906511
30783	Spain	ES	-3.566114847	40.32870801	-0.0192	0.0216	-0.015452029	-0.024422015
30895	Spain	ES	-3.566114847	40.32870801	-0.0139	0.0324	-0.027296176	-0.022313421
31072	Swiss-German	CH	8.55	47.36	0.0095	0.001	-0.003586702	0.008853562
31092	Spain	ES	-3.566114847	40.32870801	-0.0127	0.0253	-0.020804404	-0.019197833
31367	Italy	IT	12.5	42	-0.0491	-0.0223	0.035001842	-0.04102403
31645	France	FR	2.394327671	46.60586801	0.0017	0.0191	-0.018825853	-0.003645169
31651	France	FR	2.394327671	46.60586801	0.014	0.0158	-0.01905393	0.009087779
31847	Belgium	BE	4.614791918	50.66153424	0.0237	0.0018	-0.008280204	0.022279323
31848	France	FR	2.394327671	46.60586801	0.0128	0.0051	-0.008439065	0.01089184
31872	Portugal	PT	-8.016392483	39.59096807	-0.0212	0.0286	-0.021626589	-0.028278802
32230	Swiss-French	CH	6.15	46.2	0.0029	-0.0023	0.001408892	0.003422721
32480	France	FR	2.394327671	46.60586801	0.0019	0.0119	-0.011961591	-0.001462989
32963	Italy	IT	12.5	42	-0.0527	-0.0155	0.029461707	-0.046363216
33271	Spain	ES	-3.566114847	40.32870801	-0.0135	0.0335	-0.028463882	-0.022233025
33586	Swiss-French	CH	6.15	46.2	0.0068	0.0087	-0.010240526	0.004130572
33679	Poland	PL	19.39460765	52.14189866	0.0332	-0.0496	0.03849196	0.045615447
33818	France	FR	2.394327671	46.60586801	-0.0072	0.0341	-0.030781734	-0.01634426
33860	France	FR	2.394327671	46.60586801	0.0033	0.0084	-0.008984865	0.000849823
34585	Italy	IT	12.5	42	-0.0591	-0.0349	0.049874883	-0.047152053
34778	Italy	IT	12.5	42	-0.0144	3.00E-04	0.003691627	-0.013921993
35804	Swiss-German	CH	8.55	47.36	0.0129	-0.0145	0.010369819	0.016405086
35925	France	FR	2.394327671	46.60586801	0.0116	0.009	-0.011855487	0.008660683
36237	Swiss-German	CH	8.55	47.36	0.0095	-0.0133	0.010156271	0.012805865
36602	Portugal	PT	-8.016392483	39.59096807	-0.0216	0.0524	-0.044388955	-0.035241179
36647	United_Kingdom	UK	-2.331195017	53.54324801	0.0295	0.0097	-0.017475507	0.025669956
37478	Swiss-French	CH	6.15	46.2	0.0017	0.0083	-0.008446545	-0.000660214
37931	Swiss-German	CH	8.55	47.36	0.0165	-0.0116	0.006587797	0.01906334
38215	Swiss-German	CH	8.55	47.36	0.0129	-0.0055	0.001720395	0.013917623
38665	Portugal	PT	-8.016392483	39.59096807	-0.0222	0.0415	-0.033747711	-0.032805213
39038	Swiss-French	CH	6.15	46.2	0.007	-0.0064	0.004216008	0.008496192
39429	Ireland	IE	-8.180400765	53.19668273	0.0372	0.0203	-0.029790769	0.03014034
39499	Swiss-German	CH	8.55	47.36	0.0046	-0.0036	0.002188399	0.005415802
39883	Spain	ES	-3.566114847	40.32870801	-0.0205	0.0429	-0.035563031	-0.031558372
40850	Portugal	PT	-8.016392483	39.59096807	-0.0176	0.0343	-0.028099542	-0.026394426
41098	Swiss-French	CH	6.15	46.2	0.0062	-0.0015	-0.000272015	0.006373069
41885	France	FR	2.394327671	46.60586801	0.0138	0.0079	-0.011406382	0.01107901
42214	Swiss-French	CH	6.15	46.2	0.0082	-0.0014	-0.000920889	0.008267525
42378	Spain	ES	-3.566114847	40.32870801	-0.0146	0.0472	-0.041326204	-0.027076649
42551	Italy	IT	12.5	42	-0.0216	0.0034	0.002702351	-0.021698325
42634	Italy	IT	12.5	42	-0.0592	-0.0247	0.040099841	-0.050067282
42724	Swiss-German	CH	8.55	47.36	7.00E-04	0.0021	-0.002211668	9.23E-05
42727	Swiss-Italian	CH	8.95	46	-0.0172	0.0024	0.002447305	-0.017193333
42944	Portugal	PT	-8.016392483	39.59096807	-0.0226	0.0377	-0.029985178	-0.03213937
42967	Serbia_and_Montenegro	RS	20.61572308	43.94949264	-0.0021	-0.052	0.050554855	0.012353809
43011	Portugal	PT	-8.016392483	39.59096807	-0.0205	0.0383	-0.031142215	-0.030287002
43963	France	FR	2.394327671	46.60586801	0.0059	0.0144	-0.015469748	0.001690237
44002	Spain	ES	-3.566114847	40.32870801	-0.0105	0.0469	-0.042171067	-0.02305344
44163	Swiss-French	CH	6.15	46.2	0.0056	0.0038	-0.005199734	0.004331601
44996	Italy	IT	12.5	42	-0.0528	-0.0213	0.035063419	-0.044856289
45501	Swiss-German	CH	8.55	47.36	0.0108	-0.0043	0.001147547	0.011567763
45725	Portugal	PT	-8.016392483	39.59096807	-0.0183	0.0365	-0.030020376	-0.027675206
46166	Swiss-French	CH	6.15	46.2	0.0105	-0.0089	0.005651279	0.012550819
46258	France	FR	2.394327671	46.60586801	0.0052	0.0071	-0.008260635	0.003035113
47833	Italy	IT	12.5	42	-0.0086	-4.00E-04	0.002761328	-0.008154451
48240	Poland	PL	19.39460765	52.14189866	0.0198	-0.0367	0.029798009	0.029172053
48693	Swiss-French	CH	6.15	46.2	0.0099	4.00E-04	-0.003120628	0.009403812
25	United_Kingdom	UK	-2.331195017	53.54324801	0.0295	0.0043	-0.012285853	0.027162434
179	United_Kingdom	UK	-2.331195017	53.54324801	0.0331	0.0161	-0.024621194	0.027360863
197	United_Kingdom	UK	-2.331195017	53.54324801	0.0336	5.00E-04	-0.009767052	0.032152989
241	United_Kingdom	UK	-2.331195017	53.54324801	0.0296	0.0059	-0.013851167	0.026816323
1145	United_Kingdom	UK	-2.331195017	53.54324801	0.0318	0.0035	-0.012152701	0.02959395
2018	United_Kingdom	UK	-2.331195017	53.54324801	0.0275	0.001	-0.008561628	0.026152409
2481	United_Kingdom	UK	-2.331195017	53.54324801	0.0243	0.0057	-0.012194118	0.02177805
2630	United_Kingdom	UK	-2.331195017	53.54324801	0.0414	0.0241	-0.034603564	0.033126475
2647	Ireland	IE	-8.180400765	53.19668273	0.0404	0.012	-0.02269851	0.035509684
3556	Scotland	Sct	-3.2	55.95	0.0315	-0.0012	-0.007552864	0.030604644
4164	United_Kingdom	UK	-2.331195017	53.54324801	0.0314	0.0169	-0.024920177	0.025505975
4923	Austria	AT	14.11742537	47.59249682	0.0233	-0.0472	0.038921656	0.035437758
5052	Ireland	IE	-8.180400765	53.19668273	0.0403	0.0019	-0.012964296	0.038205066
5294	United_Kingdom	UK	-2.331195017	53.54324801	0.0258	-7.00E-04	-0.006457994	0.024988484
5640	United_Kingdom	UK	-2.331195017	53.54324801	0.0312	0.0067	-0.01506222	0.02813289
5888	United_Kingdom	UK	-2.331195017	53.54324801	0.0352	0.0164	-0.025489916	0.029296146
6315	United_Kingdom	UK	-2.331195017	53.54324801	0.0252	0.0015	-0.008406467	0.023803809
6417	United_Kingdom	UK	-2.331195017	53.54324801	0.0321	-0.0026	-0.006373229	0.031568211
6639	Ireland	IE	-8.180400765	53.19668273	0.033	0.0187	-0.027092278	0.026546158
6709	United_Kingdom	UK	-2.331195017	53.54324801	0.0324	0.0127	-0.021160164	0.027627838
7254	Ireland	IE	-8.180400765	53.19668273	0.0363	0.0162	-0.02560173	0.030408575
7293	United_Kingdom	UK	-2.331195017	53.54324801	0.0373	0.0156	-0.025301486	0.031535453
7304	United_Kingdom	UK	-2.331195017	53.54324801	0.0354	0.0094	-0.018817863	0.031423049
7318	United_Kingdom	UK	-2.331195017	53.54324801	0.0325	0.0099	-0.018496871	0.02849782
7494	Germany	DE	10.35890163	51.08355564	0.0332	0.0092	-0.018017608	0.029364023
7868	United_Kingdom	UK	-2.331195017	53.54324801	0.0379	0.0109	-0.020950396	0.03341109
11024	United_Kingdom	UK	-2.331195017	53.54324801	0.031	-0.001	-0.007606881	0.030068844
11174	United_Kingdom	UK	-2.331195017	53.54324801	0.0236	-0.0014	-0.005177215	0.023067649
11219	Ireland	IE	-8.180400765	53.19668273	0.0393	0.0145	-0.024797104	0.03376157
11555	United_Kingdom	UK	-2.331195017	53.54324801	0.028	0.0038	-0.011390753	0.025859056
11635	Ireland	IE	-8.180400765	53.19668273	0.042	0.0063	-0.017662757	0.038622753
11974	United_Kingdom	UK	-2.331195017	53.54324801	0.0303	0.0039	-0.012122542	0.028041825
12271	United_Kingdom	UK	-2.331195017	53.54324801	0.0308	0.012	-0.020045216	0.026283632
12761	United_Kingdom	UK	-2.331195017	53.54324801	0.0251	0.0126	-0.019046451	0.020639833
13477	United_Kingdom	UK	-2.331195017	53.54324801	0.0326	0.0098	-0.018428405	0.028621563
13535	Ireland	IE	-8.180400765	53.19668273	0.0401	0.0151	-0.02559484	0.034364577
13560	United_Kingdom	UK	-2.331195017	53.54324801	0.0311	-0.0076	-0.001291609	0.031989088
13765	United_Kingdom	UK	-2.331195017	53.54324801	0.0369	0.0033	-0.013370054	0.034550567
13870	United_Kingdom	UK	-2.331195017	53.54324801	0.0315	0.0022	-0.010820424	0.029664936
14348	United_Kingdom	UK	-2.331195017	53.54324801	0.0364	0.0114	-0.021016342	0.031831327
16260	United_Kingdom	UK	-2.331195017	53.54324801	0.0253	-7.00E-04	-0.006319802	0.02450796
16279	Ireland	IE	-8.180400765	53.19668273	0.0336	0.0137	-0.022452873	0.02850471
16507	United_Kingdom	UK	-2.331195017	53.54324801	0.02	-0.0049	-0.000818565	0.020575227
17828	Ireland	IE	-8.180400765	53.19668273	0.0351	0.0207	-0.02959478	0.028011587
18201	United_Kingdom	UK	-2.331195017	53.54324801	0.0297	-0.0034	-0.004941068	0.029482806
18807	Ireland	IE	-8.180400765	53.19668273	0.0396	0.0075	-0.01815269	0.035984578
19088	United_Kingdom	UK	-2.331195017	53.54324801	0.0387	0.015	-0.025111797	0.03304675
19249	United_Kingdom	UK	-2.331195017	53.54324801	0.0279	9.00E-04	-0.008576078	0.026564467
19869	United_Kingdom	UK	-2.331195017	53.54324801	0.0278	0.0069	-0.014314721	0.024810053
20618	United_Kingdom	UK	-2.331195017	53.54324801	0.0242	-0.0018	-0.004958627	0.023754832
20674	United_Kingdom	UK	-2.331195017	53.54324801	0.0277	-0.002	-0.005733764	0.027173773
20748	United_Kingdom	UK	-2.331195017	53.54324801	0.0172	0.0121	-0.016382488	0.013185754
20999	United_Kingdom	UK	-2.331195017	53.54324801	0.0322	-0.001	-0.007938543	0.0312221
21279	United_Kingdom	UK	-2.331195017	53.54324801	0.0302	-0.0012	-0.007193564	0.029355283
21713	United_Kingdom	UK	-2.331195017	53.54324801	0.0333	0.0013	-0.010452974	0.031643567
22374	United_Kingdom	UK	-2.331195017	53.54324801	0.0258	0.0216	-0.027889344	0.018825103
22677	Ireland	IE	-8.180400765	53.19668273	0.0385	0.0089	-0.019194133	0.034540487
22861	United_Kingdom	UK	-2.331195017	53.54324801	0.0221	0.0023	-0.008318512	0.020603455
22888	Germany	DE	10.35890163	51.08355564	0.0317	-0.0079	-0.001169126	0.032648632
23234	United_Kingdom	UK	-2.331195017	53.54324801	0.0221	-0.002	-0.004186009	0.02179191
23762	Germany	DE	10.35890163	51.08355564	0.0266	0.0089	-0.015905154	0.023104027
23801	United_Kingdom	UK	-2.331195017	53.54324801	0.0326	0.0114	-0.01996608	0.028179348
24533	Netherlands	NL	5.667115657	52.26613865	0.0273	-0.0109	0.002930109	0.029249179
24549	United_Kingdom	UK	-2.331195017	53.54324801	0.0253	0.0124	-0.018909518	0.020887319
25454	United_Kingdom	UK	-2.331195017	53.54324801	0.0216	0.0046	-0.010390728	0.019487247
26678	Ireland	IE	-8.180400765	53.19668273	0.04	0.0191	-0.02941139	0.033162933
26808	Denmark	DK	9.254989746	56.05811308	0.0297	-0.0162	0.007360335	0.033020531
27136	United_Kingdom	UK	-2.331195017	53.54324801	0.0285	0.0128	-0.020178368	0.023852116
28997	United_Kingdom	UK	-2.331195017	53.54324801	0.031	0.0047	-0.013084849	0.02849345
29723	Italy	IT	12.5	42	-0.0353	-0.0199	0.028881219	-0.028424904
29740	United_Kingdom	UK	-2.331195017	53.54324801	0.0279	-0.0028	-0.005020203	0.02758709
29908	United_Kingdom	UK	-2.331195017	53.54324801	0.0252	0.0046	-0.011385713	0.022947016
29945	United_Kingdom	UK	-2.331195017	53.54324801	0.0282	0.0071	-0.014617485	0.025139195
30086	United_Kingdom	UK	-2.331195017	53.54324801	0.0389	0.0099	-0.020265734	0.034648521
30432	Ireland	IE	-8.180400765	53.19668273	0.0383	0.0087	-0.018946646	0.034403555
30787	Austria	AT	14.11742537	47.59249682	0.0146	-0.0195	0.0147052	0.01942079
31112	United_Kingdom	UK	-2.331195017	53.54324801	0.0258	0.012	-0.018663292	0.021478397
31555	United_Kingdom	UK	-2.331195017	53.54324801	0.0277	-0.0521	0.042414694	0.04102065
31694	United_Kingdom	UK	-2.331195017	53.54324801	0.0323	-0.0042	-0.004890831	0.032202636
32991	United_Kingdom	UK	-2.331195017	53.54324801	0.0322	0.0035	-0.012263254	0.029978369
33112	United_Kingdom	UK	-2.331195017	53.54324801	0.0361	0.0126	-0.022086683	0.031211351
33167	Italy	IT	12.5	42	-0.0244	-0.0192	0.025195892	-0.018142961
33673	United_Kingdom	UK	-2.331195017	53.54324801	0.0275	-3.00E-04	-0.007312267	0.02651171
34118	United_Kingdom	UK	-2.331195017	53.54324801	0.0306	0.0014	-0.00980284	0.029021101
34315	Spain	ES	-3.566114847	40.32870801	0.0021	0.0232	-0.0228767	-0.004393928
34434	United_Kingdom	UK	-2.331195017	53.54324801	0.0342	0.0175	-0.026270683	0.028031076
34445	United_Kingdom	UK	-2.331195017	53.54324801	0.0301	0.0123	-0.020140061	0.025527984
34563	United_Kingdom	UK	-2.331195017	53.54324801	0.0317	-0.0055	-0.003475639	0.031985308
34864	United_Kingdom	UK	-2.331195017	53.54324801	0.0289	0.0165	-0.023844797	0.023213911
36529	United_Kingdom	UK	-2.331195017	53.54324801	0.0301	0.0224	-0.029846636	0.022736498
36974	United_Kingdom	UK	-2.331195017	53.54324801	0.0239	0.0087	-0.014966706	0.020564477
37441	United_Kingdom	UK	-2.331195017	53.54324801	0.038	0.0221	-0.031741762	0.030411685
37472	Poland	PL	19.39460765	52.14189866	0.0419	-0.0519	0.03829782	0.054612242
